# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Mar 11 13:14:43 2022
#
# User preference: *
#
# CONSTRAINT:  where (st_nrvc <> 0)
# CONSTRAINT:  order by st_rotp desc, st_nrvc asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN cb_flag:        Circumbinary Flag
# COLUMN rv_flag:        Detected by Radial Velocity Variations
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_masseerr1:   Planet Mass [Earth Mass] Upper Unc.
# COLUMN pl_masseerr2:   Planet Mass [Earth Mass] Lower Unc.
# COLUMN pl_masselim:    Planet Mass [Earth Mass] Limit Flag
# COLUMN pl_msinie:      Planet Mass*sin(i) [Earth Mass]
# COLUMN pl_msinieerr1:  Planet Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_msinieerr2:  Planet Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_msinielim:   Planet Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_ageerr1:     Stellar Age Upper Unc. [Gyr]
# COLUMN st_ageerr2:     Stellar Age Lower Unc. [Gyr]
# COLUMN st_agelim:      Stellar Age Limit Flag
# COLUMN st_rotp:        Stellar Rotational Period [days]
# COLUMN st_rotperr1:    Stellar Rotational Period [days] Upper Unc.
# COLUMN st_rotperr2:    Stellar Rotational Period [days] Lower Unc.
# COLUMN st_rotplim:     Stellar Rotational Period Limit Flag
# COLUMN glat:           Galactic Latitude [deg]
# COLUMN glon:           Galactic Longitude [deg]
# COLUMN sy_pm:          Total Proper Motion [mas/yr]
# COLUMN sy_pmerr1:      Total Proper Motion Upper Unc [mas/yr]
# COLUMN sy_pmerr2:      Total Proper Motion Lower Unc [mas/yr]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN st_nrvc:        Number of Radial Velocity Time Series
#
loc_rowid,pl_name,hostname,default_flag,sy_snum,cb_flag,rv_flag,soltype,pl_controv_flag,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_masse,pl_masseerr1,pl_masseerr2,pl_masselim,pl_msinie,pl_msinieerr1,pl_msinieerr2,pl_msinielim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_age,st_ageerr1,st_ageerr2,st_agelim,st_rotp,st_rotperr1,st_rotperr2,st_rotplim,glat,glon,sy_pm,sy_pmerr1,sy_pmerr2,sy_dist,sy_disterr1,sy_disterr2,st_nrvc
790,HAT-P-2 b,HAT-P-2,0,1,0,1,Published Confirmed,0,5.63346750,0.00000130,-0.00000130,0,,,,,,,,,,,,,0.510230,0.000420,-0.000420,0,,,,,,,,,,,,,,,,,,45.23230,65.02085,30.9650963,0.0509183,-0.0509183,127.7740000,0.4250000,-0.4230000,5
1226,HD 106252 b,HD 106252,0,1,0,1,Published Confirmed,0,1600.00000000,18.00000000,-18.00000000,0,2.700000,,,0,,,,,2402.79480,,,0,0.471000,0.028000,-0.028000,0,1.06,0.16,-0.11,0,-0.059,0.011,-0.011,0,[M/H],,,,,,,,,70.71215,273.50460,280.9408178,0.0533248,-0.0533248,38.1850000,0.0790000,-0.0787000,5
1227,HD 106252 b,HD 106252,0,1,0,1,Published Confirmed,0,1531.00000000,4.70000000,-4.70000000,0,2.611000,0.026000,-0.026000,0,,,,,2199.29000,50.85000,-50.85000,0,0.482000,0.011000,-0.011000,0,1.01,0.02,-0.02,0,-0.070,0.030,-0.030,0,[Fe/H],,,,,,,,,70.71215,273.50460,280.9408178,0.0533248,-0.0533248,38.1850000,0.0790000,-0.0787000,5
1228,HD 106252 b,HD 106252,1,1,0,1,Published Confirmed,0,1531.00000000,4.70000000,-4.70000000,0,2.610000,0.040000,-0.040000,0,,,,,2202.56190,85.81410,-85.81410,0,0.480000,0.010000,-0.010000,0,1.01,0.05,-0.05,0,-0.060,,,0,[Fe/H],,,,,,,,,70.71215,273.50460,280.9408178,0.0533248,-0.0533248,38.1850000,0.0790000,-0.0787000,5
1229,HD 106252 b,HD 106252,0,1,0,1,Published Confirmed,0,1600.00000000,18.00000000,-18.00000000,0,2.703300,0.032800,-0.032800,0,,,,,2419.53800,124.90200,-124.90200,0,0.471000,0.028000,-0.028000,0,1.03,0.03,-0.03,0,-0.040,0.040,-0.040,0,[Fe/H],4.190,0.650,-0.650,0,,,,,70.71215,273.50460,280.9408178,0.0533248,-0.0533248,38.1850000,0.0790000,-0.0787000,5
1740,HD 179949 b,HD 179949,1,1,0,1,Published Confirmed,0,3.09251400,0.00003200,-0.00003200,0,0.044300,0.002600,-0.002600,0,,,,,291.12000,24.15400,-24.15400,0,0.022000,0.015000,-0.015000,0,1.21,,,0,0.137,,,0,[Fe/H],,,,,,,,,-15.78659,13.45534,156.5457503,0.1212530,-0.1212530,27.4573000,0.0578000,-0.0577000,5
1741,HD 179949 b,HD 179949,0,1,0,1,Published Confirmed,0,3.09300000,0.00100000,-0.00100000,0,0.045000,0.004000,-0.004000,0,,,,,266.97720,15.89150,-15.89150,0,0.050000,0.030000,-0.030000,0,1.24,0.10,-0.10,0,0.220,0.070,-0.070,0,[Fe/H],,,,,,,,,-15.78659,13.45534,156.5457503,0.1212530,-0.1212530,27.4573000,0.0578000,-0.0577000,5
1742,HD 179949 b,HD 179949,0,1,0,1,Published Confirmed,0,3.09250000,0.00003000,-0.00003000,0,0.045000,0.001000,-0.001000,0,,,,,301.93000,12.71000,-12.71000,0,0.022000,0.014000,-0.014000,0,,,,,,,,,,,,,,,,,,-15.78659,13.45534,156.5457503,0.1212530,-0.1212530,27.4573000,0.0578000,-0.0577000,5
1743,HD 179949 b,HD 179949,0,1,0,1,Published Confirmed,0,3.09253500,1.70000000,-1.60000000,0,0.044390,0.000450,-0.000460,0,,,,,307.34007,9.53485,-9.85268,0,0.016000,0.017000,-0.011000,0,1.22,0.04,-0.04,0,0.155,0.056,-0.056,0,[Fe/H],,,,,,,,,-15.78659,13.45534,156.5457503,0.1212530,-0.1212530,27.4573000,0.0578000,-0.0577000,5
1881,HD 19994 b,HD 19994,1,3,0,1,Published Confirmed,0,466.20000000,1.70000000,-1.70000000,0,1.305000,0.016000,-0.016000,0,,,,,435.41000,38.14000,-38.14000,0,0.063000,0.062000,-0.062000,0,1.36,0.04,-0.04,0,0.270,0.030,-0.030,0,[Fe/H],,,,,,,,,-47.34122,181.50523,205.2976134,0.3226914,-0.3226914,22.5242000,0.1042000,-0.1033000,5
1882,HD 19994 b,HD 19994,0,3,0,1,Published Confirmed,0,535.70000000,3.10000000,-3.10000000,0,1.420000,,,0,,,,,533.95440,,,0,0.300000,0.040000,-0.040000,0,1.34,,,0,0.250,,,0,[Fe/H],2.400,,,0,,,,,-47.34122,181.50523,205.2976134,0.3226914,-0.3226914,22.5242000,0.1042000,-0.1033000,5
1944,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52000000,,,0,,,,,219.30270,,,0,,,,,,,,,1.13,0.18,-0.13,0,0.050,0.100,-0.100,0,[M/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1945,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52474859,0.00000038,-0.00000038,0,,,,,,,,,,,,,,,,,1.10,0.07,-0.06,0,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1946,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52474990,0.00000030,-0.00000030,0,,,,,,,,,,,,,,,,,1.12,0.03,-0.03,0,0.000,0.050,-0.050,0,[Fe/H],3.100,0.800,-0.700,0,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1947,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1948,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52460000,0.00010000,-0.00010000,0,0.048000,,,0,,,,,222.15400,2.22500,-2.22500,0,0.000000,0.000000,0.000000,0,,,,,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1949,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1950,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,,,,,217.71355,6.35660,-6.35660,0,,,,,,,,,1.06,0.03,-0.02,0,,,,,,5.200,,,0,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1951,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52500000,0.00300000,-0.00300000,0,0.046700,,,0,200.22000,,,0,,,,,,,,,1.10,,,0,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1952,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,,,,,,,,,,,,,,,,,1.13,0.18,-0.13,0,0.050,0.100,-0.100,0,[M/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1953,HD 209458 b,HD 209458,1,1,0,1,Published Confirmed,0,3.52474859,0.00000038,-0.00000038,0,,,,,232.01590,12.71320,-12.71320,0,,,,,0.000000,,,0,1.23,0.09,-0.09,0,0.010,,,0,[Fe/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1954,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.50000000,,,0,0.047000,,,0,219.29000,,,0,,,,,0.000000,,,0,,,,,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1956,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52474600,,,0,0.047070,0.000460,-0.000470,0,217.70400,4.76700,-4.44900,0,,,,,,,,,1.12,0.03,-0.03,0,0.000,0.050,-0.050,0,[Fe/H],3.100,0.800,-0.700,0,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1957,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,,,,,203.40000,28.60000,-28.60000,0,,,,,,,,,1.00,0.22,-0.22,0,0.000,0.050,-0.050,0,[Fe/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1958,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52474859,0.00000038,-0.00000038,0,0.047470,0.000550,-0.000550,0,226.93062,5.40311,-5.40311,0,,,,,,,,,1.15,0.04,-0.04,0,0.020,0.050,-0.050,0,[Fe/H],2.300,1.000,-0.800,0,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1959,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52475000,0.00000100,-0.00000100,0,,,,,,,,,,,,,,,,,1.13,0.18,-0.13,0,0.050,0.100,-0.100,0,[M/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1960,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52390000,0.00460000,-0.00460000,0,0.046000,0.001000,-0.001000,0,197.05000,15.89000,-15.89000,0,,,,,0.000000,0.040000,-0.040000,0,1.03,,,0,,,,,,,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1961,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,3.52476000,1.30000000,-1.30000000,0,0.046340,0.000690,-0.000700,0,,,,,211.35589,6.99222,-6.99222,0,0.010000,0.011000,-0.007400,0,1.07,0.05,-0.05,0,-0.006,0.060,-0.060,0,[Fe/H],,,,,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1962,HD 209458 b,HD 209458,0,1,0,1,Published Confirmed,0,,,,,0.049000,0.002000,-0.002000,0,235.19420,19.06980,-19.06980,0,,,,,,,,,1.26,0.15,-0.15,0,,,,,,3.500,1.400,-1.400,0,,,,,-28.52705,76.75338,34.5682789,0.0809570,-0.0809570,48.3016000,0.1240000,-0.1234000,5
1964,HD 210277 b,HD 210277,0,1,0,1,Published Confirmed,0,442.19000000,0.50000000,-0.50000000,0,1.138000,0.066000,-0.066000,0,,,,,409.98000,34.96000,-34.96000,0,0.476000,0.017000,-0.017000,0,1.01,,,0,0.214,,,0,[Fe/H],,,,,,,,,-46.96648,52.34827,458.5778739,0.0667522,-0.0667522,21.2985000,0.0220000,-0.0220000,5
1965,HD 210277 b,HD 210277,1,1,0,1,Published Confirmed,0,442.19000000,0.50000000,-0.50000000,0,1.130000,0.020000,-0.020000,0,,,,,410.00070,15.89150,-15.89150,0,0.480000,0.020000,-0.020000,0,1.01,0.05,-0.05,0,0.220,,,0,[Fe/H],,,,,,,,,-46.96648,52.34827,458.5778739,0.0667522,-0.0667522,21.2985000,0.0220000,-0.0220000,5
1966,HD 210277 b,HD 210277,0,1,0,1,Published Confirmed,0,442.94300000,0.06500000,-0.06300000,0,1.123000,0.014000,-0.014000,0,,,,,392.83591,10.17051,-10.17051,0,0.472000,0.005500,-0.005600,0,0.96,0.04,-0.04,0,0.213,0.059,-0.059,0,[Fe/H],,,,,,,,,-46.96648,52.34827,458.5778739,0.0667522,-0.0667522,21.2985000,0.0220000,-0.0220000,5
1967,HD 210277 b,HD 210277,0,1,0,1,Published Confirmed,0,442.10000000,0.40000000,-0.40000000,0,1.100000,0.020000,-0.020000,0,,,,,390.91000,15.89000,-15.89000,0,0.472000,0.011000,-0.011000,0,0.92,,,0,0.190,0.040,-0.040,0,[Fe/H],,,,,,,,,-46.96648,52.34827,458.5778739,0.0667522,-0.0667522,21.2985000,0.0220000,-0.0220000,5
1968,HD 210277 b,HD 210277,0,1,0,1,Published Confirmed,0,437.00000000,25.00000000,-25.00000000,0,1.100000,,,0,,,,,406.81000,127.13000,-127.13000,0,0.450000,0.080000,-0.080000,0,0.92,0.02,-0.02,0,0.240,0.020,-0.020,0,[Fe/H],12.000,2.000,-2.000,0,,,,,-46.96648,52.34827,458.5778739,0.0667522,-0.0667522,21.2985000,0.0220000,-0.0220000,5
2149,HD 285968 b,HD 285968,1,1,0,1,Published Confirmed,0,8.78360000,0.00540000,-0.00540000,0,0.066000,,,0,,,,,8.40000,,,0,0.000000,,,0,0.50,,,0,-0.100,0.200,-0.200,0,[Fe/H],,,,,,,,,-17.42723,180.02116,1295.1464507,0.0892933,-0.0892933,9.4704500,0.0063250,-0.0063250,5
2150,HD 285968 b,HD 285968,0,1,0,1,Published Confirmed,0,8.77520000,0.00130000,-0.00130000,0,0.066490,0.000430,-0.000430,0,,,,,9.05811,1.36666,-1.36666,0,0.160000,0.140000,-0.110000,0,0.51,0.01,-0.01,0,0.147,0.081,-0.081,0,[Fe/H],,,,,,,,,-17.42723,180.02116,1295.1464507,0.0892933,-0.0892933,9.4704500,0.0063250,-0.0063250,5
2151,HD 285968 b,HD 285968,0,1,0,1,Published Confirmed,0,8.77600000,0.00100000,-0.00200000,0,0.066000,0.001000,-0.001000,0,,,,,9.06000,1.54000,-0.70000,0,0.148000,0.249000,-0.036000,0,0.48,0.02,-0.02,0,,,,,,,,,,,,,,-17.42723,180.02116,1295.1464507,0.0892933,-0.0892933,9.4704500,0.0063250,-0.0063250,5
2375,HD 50554 b,HD 50554,0,1,0,1,Published Confirmed,0,1293.00000000,37.00000000,-37.00000000,0,2.410000,,,0,,,,,1640.00280,,,0,0.501000,0.030000,-0.030000,0,1.11,0.16,-0.13,0,0.020,0.100,-0.100,0,[M/H],,,,,,,,,11.46926,191.41044,103.3240840,0.0752763,-0.0752763,31.1664000,0.0556000,-0.0554000,5
2376,HD 50554 b,HD 50554,0,1,0,1,Published Confirmed,0,1224.00000000,12.00000000,-12.00000000,0,,,,,,,,,1420.00000,150.00000,-150.00000,0,0.444000,0.038000,-0.038000,0,1.05,,,0,-0.066,,,0,[Fe/H],,,,,,,,,11.46926,191.41044,103.3240840,0.0752763,-0.0752763,31.1664000,0.0556000,-0.0554000,5
2377,HD 50554 b,HD 50554,0,1,0,1,Published Confirmed,0,1222.80000000,1.90000000,-1.80000000,0,2.265000,0.035000,-0.036000,0,,,,,1382.55357,60.38740,-57.20911,0,0.459000,0.019000,-0.018000,0,1.04,0.05,-0.05,0,-0.021,0.062,-0.062,0,[Fe/H],,,,,,,,,11.46926,191.41044,103.3240840,0.0752763,-0.0752763,31.1664000,0.0556000,-0.0554000,5
2378,HD 50554 b,HD 50554,0,1,0,1,Published Confirmed,0,1254.60000000,34.00000000,-34.00000000,0,2.220000,,,0,,,,,1200.00000,,,0,0.510000,0.060000,-0.060000,0,1.06,,,0,-0.057,0.050,-0.050,0,[Fe/H],,,,,,,,,11.46926,191.41044,103.3240840,0.0752763,-0.0752763,31.1664000,0.0556000,-0.0554000,5
2379,HD 50554 b,HD 50554,1,1,0,1,Published Confirmed,0,1293.00000000,37.00000000,-37.00000000,0,2.353000,0.045200,-0.045200,0,,,,,1574.46400,123.63100,-123.63100,0,0.501000,0.030000,-0.030000,0,1.04,0.01,-0.01,0,-0.040,0.030,-0.030,0,[Fe/H],2.160,0.290,-0.290,0,,,,,11.46926,191.41044,103.3240840,0.0752763,-0.0752763,31.1664000,0.0556000,-0.0554000,5
2569,HD 83443 b,HD 83443,0,1,0,1,Published Confirmed,0,2.98553000,0.00040000,-0.00040000,0,0.037500,,,0,,,,,108.06220,,,0,0.052000,0.050000,-0.050000,0,0.79,,,0,0.310,,,0,[Fe/H],,,,,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2570,HD 83443 b,HD 83443,0,1,0,1,Published Confirmed,0,2.98569800,0.00005700,-0.00005700,0,0.040600,0.002300,-0.002300,0,,,,,126.49100,11.12400,-11.12400,0,0.012000,0.023000,-0.023000,0,0.95,0.14,-0.10,0,0.340,0.100,-0.100,0,[M/H],,,,,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2571,HD 83443 b,HD 83443,0,1,0,1,Published Confirmed,0,2.98565000,0.00003000,-0.00003000,0,0.039000,,,0,,,,,120.77540,,,0,0.013000,0.013000,-0.013000,0,0.90,,,0,0.350,,,0,[Fe/H],3.200,,,0,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2572,HD 83443 b,HD 83443,1,1,0,1,Published Confirmed,0,2.98570000,0.00005700,-0.00005700,0,0.040000,0.000000,0.000000,0,,,,,108.06220,6.35660,-6.35660,0,0.010000,0.010000,-0.010000,0,0.79,0.07,-0.07,0,0.350,,,0,[Fe/H],,,,,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2573,HD 83443 b,HD 83443,0,1,0,1,Published Confirmed,0,2.98566000,3.40000000,-3.30000000,0,0.040670,0.000600,-0.000610,0,,,,,129.99182,6.03874,-5.72091,0,0.074000,0.031000,-0.032000,0,1.01,0.05,-0.05,0,0.375,0.057,-0.057,0,[Fe/H],,,,,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2574,HD 83443 b,HD 83443,0,1,0,1,Published Confirmed,0,2.98562500,0.00006000,-0.00006000,0,0.040600,0.002300,-0.002300,0,,,,,127.12700,10.80600,-10.80600,0,0.008000,0.025000,-0.025000,0,0.95,0.14,-0.10,0,0.340,0.100,-0.100,0,[M/H],,,,,,,,,6.67887,269.59585,122.1338299,0.0769435,-0.0769435,40.8991000,0.0628000,-0.0626000,5
2581,HD 8574 b,HD 8574,0,1,0,1,Published Confirmed,0,227.55000000,0.77000000,-0.77000000,0,0.770000,,,0,,,,,670.62130,,,0,0.288000,0.053000,-0.053000,0,1.12,0.19,-0.11,0,0.030,0.100,-0.100,0,[M/H],,,,,,,,,-33.72006,131.85171,296.6402261,0.0784702,-0.0784702,44.8264000,0.0940000,-0.0936000,5
2582,HD 8574 b,HD 8574,0,1,0,1,Published Confirmed,0,227.00000000,0.20000000,-0.20000000,0,0.757000,0.005000,-0.005000,0,,,,,572.07000,19.07000,-19.07000,0,0.297000,0.026000,-0.026000,0,1.12,0.02,-0.02,0,-0.030,0.030,-0.030,0,[Fe/H],,,,,,,,,-33.72006,131.85171,296.6402261,0.0784702,-0.0784702,44.8264000,0.0940000,-0.0936000,5
2583,HD 8574 b,HD 8574,0,1,0,1,Published Confirmed,0,227.04000000,0.09000000,-0.09500000,0,0.750000,0.012000,-0.012000,0,,,,,561.28497,23.51930,-23.20147,0,0.306000,0.022000,-0.022000,0,1.09,0.05,-0.05,0,-0.010,0.060,-0.060,0,[Fe/H],,,,,,,,,-33.72006,131.85171,296.6402261,0.0784702,-0.0784702,44.8264000,0.0940000,-0.0936000,5
2584,HD 8574 b,HD 8574,1,1,0,1,Published Confirmed,0,227.00000000,0.20000000,-0.20000000,0,0.760000,0.010000,-0.010000,0,,,,,645.19490,44.49620,-44.49620,0,0.300000,0.030000,-0.030000,0,1.34,0.12,-0.12,0,0.010,,,0,[Fe/H],,,,,,,,,-33.72006,131.85171,296.6402261,0.0784702,-0.0784702,44.8264000,0.0940000,-0.0936000,5
2620,HD 92788 b,HD 92788,0,1,0,1,Published Confirmed,0,325.70500000,0.03800000,-0.04000000,0,0.949000,0.013000,-0.013000,0,,,,,1118.75599,31.78284,-31.78284,0,0.355200,0.007000,-0.007200,0,1.08,0.04,-0.04,0,0.277,0.061,-0.061,0,[Fe/H],,,,,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
2621,HD 92788 b,HD 92788,0,1,0,1,Published Confirmed,0,326.70000000,3.20000000,-3.20000000,0,0.950000,,,0,,,,,1061.55220,,,0,0.300000,0.060000,-0.060000,0,1.06,,,0,0.220,0.050,-0.050,0,[Fe/H],,,,,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
2623,HD 92788 b,HD 92788,0,1,0,1,Published Confirmed,0,325.81000000,0.26000000,-0.26000000,0,0.950000,0.020000,-0.020000,0,,,,,1179.14930,54.03110,-54.03110,0,0.330000,0.010000,-0.010000,0,1.15,0.08,-0.08,0,0.300,,,0,[Fe/H],,,,,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
2624,HD 92788 b,HD 92788,0,1,0,1,Published Confirmed,0,325.00000000,0.50000000,-0.50000000,0,0.960000,,,0,,,,,1137.83140,,,0,0.350000,0.010000,-0.010000,0,1.10,,,0,0.320,,,0,[Fe/H],2.100,,,0,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
2625,HD 92788 b,HD 92788,0,1,0,1,Published Confirmed,0,325.72000000,0.03000000,-0.03000000,0,0.971000,0.023000,-0.023000,0,,,,,1201.39740,57.20940,-57.20940,0,0.351000,0.004000,-0.004000,0,1.03,,,0,,,,,,,,,,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
2626,HD 92788 c,HD 92788,0,1,0,1,Published Confirmed,0,8360.00000000,540.00000000,-390.00000000,0,8.260000,0.360000,-0.280000,0,,,,,893.09782,57.20911,-54.03083,0,0.355000,0.057000,-0.052000,0,1.08,0.04,-0.04,0,0.277,0.061,-0.061,0,[Fe/H],,,,,,,,,47.35154,251.20809,223.7420083,0.0615734,-0.0615734,34.6538000,0.0597000,-0.0596000,5
31390,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376690,0.00000020,-0.00000020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31391,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376524,0.00000044,-0.00000044,0,0.037100,0.001100,-0.001100,0,2466.36080,149.38010,-149.38010,0,,,,,0.083000,0.002900,-0.003000,0,,,,,-0.100,,,0,[Fe/H],,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31392,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376610,0.00000110,-0.00000110,0,0.035800,0.001200,-0.001300,0,2294.73260,155.73670,-158.91500,0,,,,,0.078200,0.001400,-0.001200,0,1.21,0.13,-0.12,0,0.000,0.200,-0.200,0,,0.750,0.250,-0.250,0,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
31393,WASP-14 b,WASP-14,0,3,0,1,Published Confirmed,0,2.24376628,0.00000024,-0.00000024,0,,,,,,,,,,,,,,,,,1.21,0.13,,0,,,,,,,,,,,,,,66.33386,25.73857,30.0572380,0.0589137,-0.0589137,161.9970000,0.8100000,-0.8020000,5
